,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID,T1P1LP,T1P2LP,T1P3LP,T1P4LP,T1P5LP,T2P1LP,T2P2LP,T2P3LP,T2P4LP,T2P5LP,T1P1WR,T1P2WR,T1P3WR,T1P4WR,T1P5WR,T2P1WR,T2P2WR,T2P3WR,T2P4WR,T2P5WR,T1P1CM,T1P2CM,T1P3CM,T1P4CM,T1P5CM,T2P1CM,T2P2CM,T2P3CM,T2P4CM,T2P5CM,Team1P1PostChampOccurTimes,Team1P1PostPositiveScore,Team1P1PostNegativeScore,Team1P2PostChampOccurTimes,Team1P2PostPositiveScore,Team1P2PostNegativeScore,Team1P3PostChampOccurTimes,Team1P3PostPositiveScore,Team1P3PostNegativeScore,Team1P4PostChampOccurTimes,Team1P4PostPositiveScore,Team1P4PostNegativeScore,Team1P5PostChampOccurTimes,Team1P5PostPositiveScore,Team1P5PostNegativeScore,Team2P1PostChampOccurTimes,Team2P1PostPositiveScore,Team2P1PostNegativeScore,Team2P2PostChampOccurTimes,Team2P2PostPositiveScore,Team2P2PostNegativeScore,Team2P3PostChampOccurTimes,Team2P3PostPositiveScore,Team2P3PostNegativeScore,Team2P4PostChampOccurTimes,Team2P4PostPositiveScore,Team2P4PostNegativeScore,Team2P5PostChampOccurTimes,Team2P5PostPositiveScore,Team2P5PostNegativeScore,Team1P1CommentChampOccurTimes,Team1P1CommentPositiveScore,Team1P1CommentNegativeScore,Team1P2CommentChampOccurTimes,Team1P2CommentPositiveScore,Team1P2CommentNegativeScore,Team1P3CommentChampOccurTimes,Team1P3CommentPositiveScore,Team1P3CommentNegativeScore,Team1P4CommentChampOccurTimes,Team1P4CommentPositiveScore,Team1P4CommentNegativeScore,Team1P5CommentChampOccurTimes,Team1P5CommentPositiveScore,Team1P5CommentNegativeScore,Team2P1CommentChampOccurTimes,Team2P1CommentPositiveScore,Team2P1CommentNegativeScore,Team2P2CommentChampOccurTimes,Team2P2CommentPositiveScore,Team2P2CommentNegativeScore,Team2P3CommentChampOccurTimes,Team2P3CommentPositiveScore,Team2P3CommentNegativeScore,Team2P4CommentChampOccurTimes,Team2P4CommentPositiveScore,Team2P4CommentNegativeScore,Team2P5CommentChampOccurTimes,Team2P5CommentPositiveScore,Team2P5CommentNegativeScore,T1P1ChampWR,T1P2ChampWR,T1P3ChampWR,T1P4ChampWR,T1P5ChampWR,T2P1ChampWR,T2P2ChampWR,T2P3ChampWR,T2P4ChampWR,T2P5ChampWR
467,3889757139,Fail,18,875,76,150,89,64,61,41,498,526,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,_Lz0JpQgaCq5CC-5EZrFR-3zbWuZAodU-wwntYnUyE9Qu3_E,Vbsf8W74eMoaEJtOmd8lwfDkSxNFNu4FRS1wB_wpQ3SZoolTckZUXmhSSA,aMNUrD-ifVN3reAKBZGhhuiNqKMhfemNY2s6Cldha4-lofwgydVLc5EGig,gXbiby3jTJu2jcn7mYOH-QsZFTVzfZkqyAYdgv4r-y5_pX0,2978Fb3zGwrn2FDvqahHGugfoWpadoEVtPZAsLJItrrMH3FJAWSdRbIMbA,RyClDPap4uFwjlIyonCR7BslrcNofTAcwylaZ1vRobs5eHNX,BzIY5usDnYyfpZNa8L6XEYQx5FcshZboxIMClE-aoNVgu75L,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,vdCy79oIGe7WshsDTdpn4IpQxA5ZFdeoChrWdKXXtIVAlBk,EDLqzO5niBv2EKWhqMh61a9hQIxZSpSAzGQctSPgIfKuC94,396,912,1135,868,1140,1260,1267,801,432,561,0.5435684647302904,0.5483870967741935,0.5420289855072464,0.5248508946322068,0.5489749430523918,0.5614035087719298,0.546142208774584,0.5162303664921466,0.5372750642673522,0.5150501672240803,15724,5324,21655,40785,20117,87620,11265,3395539,223972,28706,152,0.0,0.5238573580253415,76,0.17620555836221444,0.55410425837447,59,0.0,0.494086495259913,129,0.0,0.0,94,0.0,0.4930839596725092,0,0.0,0.0,143,0.0,0.5347101426706082,37,0.0,0.5223961428898136,72,0.0,0.5094686368616617,103,0.0,0.0,144,0.4006421431214565,0.34555457474349377,177,0.0,0.0,78,0.3865407140853128,0.3084122879164559,142,0.18818526217457265,0.0,208,0.2638175864522954,0.0,0,0.0,0.0,99,0.4361780978765589,0.3847281181967103,62,0.18440454334757772,0.0,76,0.0,0.0,86,0.40661902225480906,0.6303040044648306,0.5027,0.5113,0.4819,0.5,0.5252,0.5123,0.4652,0.4902,0.4769,0.4836
4950,3905278701,Win,412,114,523,82,38,887,203,8,234,43,DUO_SUPPORT,TOP,DUO_CARRY,JUNGLE,MIDDLE,JUNGLE,DUO_CARRY,MIDDLE,TOP,DUO_SUPPORT,Frqr6iWE3KMtzR4zr-c18cLtIJDgOflE9nGTqzU0oRsGUts,Emo7dRUrAzil1zcUJZLclu4lsUEVSZ8EfPZPPTxTOrRLKGGI,Fq7z4BwMZpwJdr-GFu0ocleFv2p4U9sHAqB5fReRIy6cWlQ,m4PDzVpFZT3fcGotEfxn6-kRKf888K3wqmjuby55pRgMDIbd,c4R8pE9ZGCiJkGQ3qMx6CcKQdGrkgHoJ6RijcUloaWI2_Drg,oFgO9tcKtZEHBNKa3ebpFVB7t6naysYyBi2AartRftljiT-b,exDJox_9nDmjm9Nn3rYqCg7XbrlQRDf_-cNm-_4actO94d-x,S1R86R2LsZl-LcGdVW3hnz7dB1zmbekpF8CErBu3BC2G-32m,w6eRA6OPiZd_Yozn711en64C6tbR4lSQtUPEHhivxb-3fSo,W75lpXXDgkaqA1uuTjKMAgfvVVYz9zz0XY_-19uESjc6Glc,200,200,630,200,200,392,294,520,200,293,0.544,0.544,0.5054678007290401,0.544,0.544,0.5149769585253456,0.5095419847328244,0.5083532219570406,0.544,0.5250836120401338,1000,1000,291345,1000,1000,16853,103247,41481,1000,73395,181,0.10654889345169066,0.0,49,0.658672867650571,0.5479933139754505,19,0.0,0.5081875004419467,60,0.7091441320336384,0.7482755049699691,21,0.4031212635662245,0.5877311782139104,0,0.0,0.0,48,0.6657851639001265,0.8015211369933151,16,0.739022658354994,0.8237469247201593,111,0.0,0.0,30,0.0,0.51813592271107,154,0.18673419362664645,0.0,151,0.18628961290150567,0.0,60,0.4085188320584516,0.0,115,0.0,0.0,84,0.6270990588639735,0.6664104368779565,0,0.0,0.0,166,0.0,0.0,44,0.6049672657946394,0.6195406426082957,149,0.0,0.0,102,0.2037883908504311,0.0,0.5061,0.508,0.4687,0.5106,0.5068,0.5003,0.5016,0.498,0.5035,0.4778
4040,3905265650,Fail,92,43,163,203,887,91,223,114,9,523,TOP,DUO_SUPPORT,DUO_CARRY,MIDDLE,JUNGLE,MIDDLE,DUO_SUPPORT,TOP,JUNGLE,DUO_CARRY,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,eWpG5qYu16YWK9_IzYOBQM_hGeI-qfV-SDdyp8icTka6Hu0,Fq7z4BwMZpwJdr-GFu0ocleFv2p4U9sHAqB5fReRIy6cWlQ,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,uibkXmlumOxZqwx3PVhw-jU_EAixbFWgptDtrogyTwJWyUg,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,5IZcAGdQ0mTw3XwjcnyWI_QTa3vCfWZhUZ8A4vQBktCQU25jSOlnqp78_g,tkTijnrzGhiKeaC5palGIz8gbKTiAqQOnlsoawe3bG2fDRPY,1463,655,630,824,771,722,796,1053,590,1047,0.5967078189300411,0.5112359550561798,0.5054678007290401,0.5688073394495413,0.5695364238410596,0.5269565217391304,0.5162721893491125,0.5380875202593193,0.5567010309278351,0.5167731629392971,210840,244183,927593,205766,5124,31529,578026,20995,6327,88436,41,0.6384203485820603,0.5400364428031735,30,0.0,0.51813592271107,17,0.0,0.5006650599037729,48,0.6657851639001265,0.8015211369933151,0,0.0,0.0,53,0.0,0.0,0,0.0,0.0,49,0.658672867650571,0.5479933139754505,0,0.0,0.0,19,0.0,0.5081875004419467,122,0.18517306499683395,0.0,102,0.2037883908504311,0.0,39,0.3820301117408402,0.0,166,0.0,0.0,0,0.0,0.0,90,0.17643043472573108,0.0,0,0.0,0.0,151,0.18628961290150567,0.0,0,0.0,0.0,60,0.4085188320584516,0.0,0.5231,0.4778,0.5241,0.5016,0.5003,0.5156,0.5429,0.508,0.5293,0.4687
873,3904384126,Win,15,62,26,245,56,432,887,110,64,126,DUO_CARRY,TOP,DUO_SUPPORT,TOP,JUNGLE,DUO_SUPPORT,MIDDLE,DUO_CARRY,JUNGLE,TOP,MvirTjM-yK8LJv_HT2BbAI5H-k-E-PLFwcEQmHv-iFYTECQ,bEO4MrOPzJUIfgXGdwnpJ8l6PJuDsnWsghtIOUJt-X6alfI,5CKQ8bYWCdnW3AfUHcv4Qjy-1JMMOryUp_xB7pQgh2oHcZkw,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,17QbQ3oE3VPpPd-BbnR2gSJrF5LbvUJaoKH8_zfzvG0VTh4,5TqA1yPgchPWuE8P1klXX-wPnzkbrhntfGPpyTX0CuQoSqI,74mJffq0RGXzlrYbxxHdV2BEcXqy8vB2nnBLZhWky4_SLP4,JDEXDmOcGRzP9_mZuN3Sllr61ryhRpJlgBRTcsqvxg7RFl1z,f-n9o6lGWcoIZ-68HBfmAKteoJsK_Qi8J92XnYy2Gh0RYLs,3p_JofLwfwRnlhPhvhOcglHGQIWSi-hZQxgl5sGVj7Yd1UQ,620,866,654,722,465,768,347,441,717,667,0.5632183908045977,0.536144578313253,0.5255255255255256,0.5269565217391304,0.5106732348111659,0.5573122529644269,0.5244444444444445,0.532520325203252,0.5178268251273345,0.5165562913907285,46276,93118,33838,543025,217142,56878,14360,1873,96266,835797,12,0.37819286740344493,0.5677611944152088,28,0.0,0.509536368090932,17,0.7592182662176048,0.8110681165282321,41,0.4135211851285852,0.6188795624709711,102,0.10814952850341797,0.0,25,0.6760402679443359,0.7852997405499947,0,0.0,0.0,87,0.0,0.50210887339057,0,0.0,0.0,67,0.0,0.5029638220624226,50,0.6832895706483416,0.6557718979847895,52,0.3812719869950635,0.0,108,0.6157280771134178,0.3045636353554664,100,0.4671551145007669,0.315243606443529,66,0.0,0.0,122,0.39580521945818575,0.0,0,0.0,0.0,108,0.0,0.0,0,0.0,0.0,113,0.001670113195378873,0.0,0.5184,0.5194,0.5211,0.513,0.5331,0.5076,0.5003,0.4991,0.5123,0.5113
109,3902319964,Win,20,222,43,48,69,64,427,157,517,53,JUNGLE,DUO_CARRY,DUO_SUPPORT,TOP,MIDDLE,MIDDLE,JUNGLE,DUO_CARRY,MIDDLE,DUO_SUPPORT,4FPNAwKQG-buJfy0m5zrREUO1_DNpB2buw96v6A7oTE_pXQ,bsCGV941c_aKa0dNgDG2wG0m_hgUTg_PNsQnMYb1C-dRpGIKCDNqlXe9WQ,9KicclE-2ZLkb37qqBqfKQ-aPgPskqP70uKZz23I-A7qwvE,zVNznbjiK-Dr-aRRiNwItS7zSqnIdLZ-qIJ4_NQL-AwYwHET,wq4Tbh7L6jUg5PhpiyVS485d9QoBUbvNsIPi1hHYHKdOT1ju,y3jSt96px_zD9WecLjoaPFrPrwFobPQLT2IZlTmNwudalwE,z26fcsfxWYc9CO_-gdv7hUfs_PQZ6I48xp9Iu2LD02XXH3Ryjha4mPo_TA,0m0424V4oj8BEBrpxLaU5o7Bt__h4WF_n5XJVhpmhreEH8k,kCDaqIXzp_9aKu-UCkhGs_rrgO0WA3tnmWyXnib8V0iWQeo,fSZjRVRqid-HvXjqcEShgqko4sMiRovRwU4YVK8QRm0tyb8,679,349,943,291,639,1607,349,802,522,716,0.5197132616487455,0.6699029126213593,0.5473372781065089,0.5891891891891892,0.5292096219931272,0.5739910313901345,0.5848214285714286,0.5551470588235294,0.59375,0.5173453996983409,1464397,8343,417412,6024,21499,27182,8517,954000,42032,1382417,0,0.0,0.0,98,0.0,0.5283605470889952,30,0.0,0.51813592271107,20,0.6833162893419679,0.7977937521730982,16,0.3816450191580731,0.5662271453113091,0,0.0,0.0,28,0.6977148418841155,0.8562377389611268,114,0.4321595585864523,0.8019854887956526,121,0.36452531762745066,0.5463199644553952,13,0.6115183819895206,0.5429235028057564,0,0.0,0.0,168,0.4425661513325183,0.0,102,0.2037883908504311,0.0,45,0.620484282608167,0.6429964141412214,21,0.5828113652792078,0.31981389553515943,0,0.0,0.0,78,0.6482750027845268,0.6935387927216369,346,0.0,0.0,223,0.3719835513050901,0.0,43,0.6491820235134435,0.652185470252842,0.505,0.5083,0.4778,0.4991,0.5078,0.5123,0.5256,0.4945,0.5016,0.5082
1787,3806970824,Win,126,14,235,61,203,526,236,18,79,245,TOP,DUO_CARRY,DUO_SUPPORT,MIDDLE,JUNGLE,DUO_SUPPORT,MIDDLE,DUO_CARRY,TOP,JUNGLE,-MvUAo-yQj_9umxsto0BzsGnk_C6_ufLIhCwgaPAtfVVZn4,UTQWRjX9gnttgILeML0CPHkB2XfyA1W_2Z_UuM5nHwr68KUtVTKD5d-_-g,8RfUD9cxN-dLQLxL32H5lDDf9tlfcqUOFs8iAxZGYcrp-sM,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,Kx7l6hqndnP1sSOCurvyBLyyiGvLn8lP6DIqig9olEW7wNU,cfmSQ-fC0QdmvouOB_XtsaLPrJePn0bTWSFz98RqhrvFCQhhGJhXdb8_0A,RyRWbhGdZotXwxtr5mD-9JnByTVAmgXbpZGTmMZh8yCfovIAWahuEor8IA,7vsjyOugVJmE3vDpS4QkG0HXgC13IgMqlehnmIojeauW_OiF2OOt9jBP9A,8Q54Lx-Wd0TucElkqOd35Lqg8h1KGiQl9LZqyFydiYihAiSc,Y73UXl1bPgIaLPtpTkv3plRBKPT0AHwQNNAfbBRteENjwAnP,547,200,1331,801,1049,660,200,200,200,733,0.5116772823779193,0.544,0.5633270321361059,0.5162303664921466,0.5336322869955157,0.5327868852459017,0.544,0.544,0.544,0.5439560439560439,39620,1000,10290,20673,181900,48927,1000,1000,1000,9587,67,0.0,0.5029638220624226,81,0.1843823235967885,0.5559736054118086,163,0.18947281526482626,0.5305904004631973,143,0.0,0.5347101426706082,48,0.6657851639001265,0.8015211369933151,103,0.0,0.0,122,0.0,0.5233874698964561,152,0.0,0.5238573580253415,70,0.0,0.0,41,0.4135211851285852,0.6188795624709711,113,0.001670113195378873,0.0,194,0.0,0.0,340,0.5108058018734937,0.0,99,0.4361780978765589,0.3847281181967103,166,0.0,0.0,86,0.40661902225480906,0.6303040044648306,140,0.20670527367204325,0.0,144,0.4006421431214565,0.34555457474349377,47,0.6100757623308538,0.6659888547736328,100,0.4671551145007669,0.315243606443529,0.5113,0.5283,0.5275,0.4652,0.5016,0.4836,0.4691,0.5027,0.5147,0.513
693,3897042695,Win,222,412,245,64,266,104,106,517,110,25,DUO_CARRY,DUO_SUPPORT,MIDDLE,JUNGLE,TOP,JUNGLE,TOP,MIDDLE,DUO_CARRY,DUO_SUPPORT,7PlxvaTpjWRLVjAMq67hQiihNfsSmxjPG9QzEYRjapElu85qGAx2nofy1A,1IPcDc7Fg-5DBFhHFsKRgeQEJ7M_K1LsCz1WUSCouXN-CCQ57KXunQr4Yg,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,kF4x3FZDEsyYTBLPGGvEI-YCWNtrm2573-sNyt5Rk70QVHA,-OC2cCX6joSNePM19dip-prPJrZKp4bqZHYFSdOwFqltJN4,BdiylmsYhHHtW-8croKhPSnMdhwl-qDuKjXrOZHGksmpwBnG,nxMI3HosdnvZR6Nl5wKv6B2bU7UPef0vZskQjtf32ztAsSHs,bTa2aNjJE89iXbdl9SodgXNK_3pvI3M3AcoceC7nUW7JOMU,LL2KpBPzEZ4LhFJCT0ntXVTBEGFL8yLrs1rNAXs9weMVI346s_2X7fz4UA,o72sHRR2fLTjPd_iMvtuYx-1quupXDJ5eS7mcD_44eDS7lA,200,952,722,200,200,636,531,200,1016,736,0.544,0.5753424657534246,0.5269565217391304,0.544,0.544,0.5568627450980392,0.5473684210526316,0.544,0.5757575757575758,0.5845070422535211,1000,17834,543025,1000,1000,69418,244970,1000,13658,368426,98,0.0,0.5283605470889952,181,0.10654889345169066,0.0,41,0.4135211851285852,0.6188795624709711,0,0.0,0.0,71,0.3788444016290747,0.5589484150816755,0,0.0,0.0,72,0.17866519482239435,0.53661708424731,121,0.36452531762745066,0.5463199644553952,87,0.0,0.50210887339057,107,0.19246245985445767,0.584769714169386,168,0.4425661513325183,0.0,154,0.18673419362664645,0.0,100,0.4671551145007669,0.315243606443529,0,0.0,0.0,123,0.17275656849251195,0.0,0,0.0,0.0,95,0.3623008736452029,0.3138811835994968,223,0.3719835513050901,0.0,108,0.0,0.0,223,0.3922478895726558,0.3049262367285691,0.5083,0.5061,0.513,0.5123,0.5033,0.4524,0.5094,0.5016,0.4991,0.5135
662,3899573143,Fail,111,145,6,68,246,517,64,15,876,26,DUO_SUPPORT,DUO_CARRY,JUNGLE,JUNGLE,MIDDLE,TOP,TOP,DUO_CARRY,JUNGLE,DUO_SUPPORT,OvafcStMoTnvMzoh4uCYCliw6va0j-v8JKUdYH54p_Z_HSI,8TtZr80iXOB_tfb7KJ4ooAUsVmbYhhciQtQrM4C3-GuWbVUi,oGEGXuskdMlIKEFn06A-00XDeQxQGww-mUvN8S_pYpOQ8_0,JSksIRrM9W8HcKyqyt-ODC7NlCj1LNRk-O6D3KrE4FjzcHPd,kCDaqIXzp_9aKu-UCkhGs_rrgO0WA3tnmWyXnib8V0iWQeo,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,ySCrz8UfeTQLLhnPblUXQv8QbW-fPLpHSLuHzdZgACatDiZtSv0CKszcHA,1y4n9mFGyONdh1BwkK1JGEG536HjXfieUEPzf7qJns-Lfbk,feW9s8fUYMqSgGIXaqF0h16Cpdb27ObR4idk5dMiNFsT8q2favmYRoJfjg,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,893,200,415,685,522,722,936,720,200,791,0.5569620253164557,0.544,0.5261627906976745,0.5233968804159446,0.59375,0.5269565217391304,0.5224787363304981,0.5184331797235023,0.544,0.5146198830409356,56277,1000,632839,2050,121737,40169,62837,93810,1000,5734266,83,0.0,0.0,0,0.0,0.0,56,0.4905903297921886,0.5590933415947892,239,0.0,0.5063063342396806,37,0.4954826308333356,0.5951321561162065,121,0.36452531762745066,0.5463199644553952,0,0.0,0.0,12,0.37819286740344493,0.5677611944152088,97,0.17515576663224594,0.5370266553832264,17,0.7592182662176048,0.8110681165282321,136,0.20087549964446488,0.0,0,0.0,0.0,101,0.39900068133121663,0.0,464,0.0,0.0,102,0.3939707338178116,0.31629167129467056,223,0.3719835513050901,0.0,0,0.0,0.0,50,0.6832895706483416,0.6557718979847895,94,0.4161272331177136,0.33375515643652376,108,0.6157280771134178,0.3045636353554664,0.5034,0.5018,0.5006,0.5117,0.5096,0.5016,0.5123,0.5184,0.454,0.5211
3225,3893063773,Win,55,145,64,99,887,35,36,236,53,13,MIDDLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,JUNGLE,TOP,SOLO,JUNGLE,MIDDLE,wMW71NkrWpVDlaZ8ARaolrp6HnkY18b4-tRV6SF9T-WQZS8,xH46L-wl00URaCTpMqEb4YseOi9cCEpGhtm0yoPkEIOJ0qc,hjZiwXNO93HDpPN2oQ-CDO3qvHnZtL_ZvstKdT5L0ij7JVI,05omPpl71En3h-IySwlzUe7jDCtymjTbWXL2KrpTZnTakeA,oxZWnhjskEjaDtYDur-gJ3w702i-l3zFawROSKc1MerMnKs,AeYK9ZYp_fmkGb6rqqvoRJb75ESlxyt4qQE4dZz44OpcdT4,_YqSc8CJFbWMjo7nFU3JLqN9LJyRJLXERm2OUMOuxQAbkkM,tEisJCgxkSowiTsvuP0m2DCUtjPCNYzDe8NITZQng5a26B0,FreVGK8QPfYvTSDtoogbxQMgVpFjz2PKMJDr1Ff4bPpRHHs,UW8dp8gCY-CIS2W190KPkApOVhSkelk8mhvvC7cuNHn6jKo,200,200,621,200,200,200,200,200,200,200,0.544,0.544,0.5127659574468085,0.544,0.544,0.544,0.544,0.544,0.544,0.544,1000,1000,68035,1000,1000,1000,1000,1000,1000,1000,54,0.7056267976760864,0.8482383366038159,0,0.0,0.0,0,0.0,0.0,58,0.7204658300980278,0.8539368492074129,0,0.0,0.0,53,0.7588984900626582,0.8441570819151111,0,0.0,0.0,122,0.0,0.5233874698964561,13,0.6115183819895206,0.5429235028057564,98,0.1300003170967102,0.0,152,0.4205052633588811,0.3060408908051329,0,0.0,0.0,0,0.0,0.0,189,0.2568108864892077,0.0,0,0.0,0.0,180,0.0,0.0,0,0.0,0.0,140,0.20670527367204325,0.0,43,0.6491820235134435,0.652185470252842,254,0.4230160986998056,0.3528109456037546,0.5115,0.5018,0.5123,0.4834,0.5003,0.5114,0.4922,0.4691,0.5082,0.4512
3167,3902224210,Win,203,51,2,82,99,117,234,98,222,9,MIDDLE,DUO_CARRY,JUNGLE,TOP,DUO_SUPPORT,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,JUNGLE,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,hXYYEPM4u_JoLoOZPNTtDT4unLccKBhs02cxcj8dj9lQCpc,DMXiSBtLW549pnO1ZHa0DDYw293jAdnZzDr8dDMpDsLBDVBq,lKSlg85q8QRrBlRReqdtq9chlYyUYdD7jW_f_EwSOVkHnqM,kj6E-QxByVimN9VDRJKkrMrbjvldoOBjMpaPP_er6QLy6ys,xagLXWFLLcLUmfixZ8T1xXrxJK4-HFPdxiRdyFXViySgV7s,8bMb4a763f-vpQ81jKoZ8pfmcUrK0C6L7_HCeC8yMK_OmjU,hjZiwXNO93HDpPN2oQ-CDO3qvHnZtL_ZvstKdT5L0ij7JVI,J6QcJR5f93XtwTdsfrR0x3hO4KymLfoimwfPbrBpBowWDx8,x-k6BDimNiSCtNGlkjL-0or0cVJUNBDBzHdPqlU3lnwCXYvl,824,442,383,899,552,422,633,621,870,621,0.5688073394495413,0.5780346820809249,0.5062082139446036,0.5387596899224806,0.5491071428571429,0.5665399239543726,0.5137816979051819,0.5127659574468085,0.525974025974026,0.5985915492957746,205766,4828,15313,61616,561727,112260,111226,41475,20714,143102,48,0.6657851639001265,0.8015211369933151,29,0.09752886891365052,0.5186550500916272,47,0.0,0.5273092956077762,60,0.7091441320336384,0.7482755049699691,58,0.7204658300980278,0.8539368492074129,55,0.5385229546090831,0.5650070673081933,111,0.0,0.0,30,0.6902228508306586,0.8639860683824957,98,0.0,0.5283605470889952,0,0.0,0.0,166,0.0,0.0,51,0.3846501031949747,0.0,40,0.7109219899447141,0.7349480003505559,115,0.0,0.0,189,0.2568108864892077,0.0,189,0.40830424607010696,0.0,149,0.0,0.0,194,0.4525611878705109,0.6388905203187619,168,0.4425661513325183,0.0,0,0.0,0.0,0.5016,0.5039,0.4805,0.5106,0.4834,0.5068,0.5035,0.5191,0.5083,0.5293
4952,3905190778,Fail,234,360,111,131,517,89,21,60,75,236,TOP,DUO_CARRY,DUO_SUPPORT,JUNGLE,MIDDLE,DUO_SUPPORT,DUO_CARRY,JUNGLE,TOP,MIDDLE,w6eRA6OPiZd_Yozn711en64C6tbR4lSQtUPEHhivxb-3fSo,qCd4gyWf1m0SlEz0n3hq2RpDcPm9HOewS9-lVg5hZdQFihw,2e9mV-rspluxpuZoDfJNfCadzyETC8GALAAWK1H-9r3yrl4,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,_Eh-nSDdnV4bGYY9b3DJt3n72eTBNeivElFLTGk5a6hotN4,RzS06--a4A51yXTZNQep-tcfne7fNbN9pOSH_eNU6X87,Fq7z4BwMZpwJdr-GFu0ocleFv2p4U9sHAqB5fReRIy6cWlQ,6jAPHJCRO0nSka0aEQ3taLdiKUFWg8HVLBXCN0Kw7TO2RPU,IRoqOEpQmCelzSaW50-zAl7AXTOZOv0dH2wNrkQMLUsuwz8,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,200,344,1037,722,423,618,630,505,758,799,0.544,0.5194660734149055,0.5611940298507463,0.5269565217391304,0.5105189340813464,0.5265486725663717,0.5054678007290401,0.5316455696202531,0.5287162162162162,0.5224806201550387,1000,135284,141527,18603,899410,45131,259540,65037,164636,6273,111,0.0,0.0,60,0.4186715690985969,0.6168670770598621,83,0.0,0.0,44,0.43383081425791203,0.8268476844560809,121,0.36452531762745066,0.5463199644553952,94,0.0,0.4930839596725092,0,0.0,0.0,39,0.6620894030384396,0.8253852357951607,46,0.7053177517393361,0.7624456359118951,122,0.0,0.5233874698964561,149,0.0,0.0,135,0.0,0.0,136,0.20087549964446488,0.0,153,0.4155801206090004,0.3159859753274298,223,0.3719835513050901,0.0,208,0.2638175864522954,0.0,0,0.0,0.0,46,0.4615229191291459,0.3368892383265805,153,0.12320603435536576,0.0,140,0.20670527367204325,0.0,0.5035,0.4991,0.5034,0.4857,0.5016,0.5252,0.5107,0.5268,0.4941,0.4691
