champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Lissandra,Cho'Gath,127,31,2.37,2.1,0.2812,0.7188,0.451,0.404,18147,15925,0 days 00:18:12,0 days 00:17:28,0.45,0.55,0.5103,0.5178,0.0158,0.0058,0.0024,0.001
Camille,Talon,164,91,2.09,1.94,0.6252,0.3748,0.411,0.44,17633,17758,0 days 00:18:14,0 days 00:17:04,0.4988,0.5012,0.5008,0.5156,0.0055,0.0862,0.0107,0.183
Ryze,Neeko,13,518,1.78,2.97,0.2557,0.7443,0.398,0.435,17674,18253,0 days 00:18:29,0 days 00:18:20,0.4162,0.5838,0.4512,0.5324,0.0154,0.0084,0.0025,0.0021
Zoe,Yasuo,142,157,2.62,1.8,0.5482,0.4518,0.45,0.391,17195,15443,0 days 00:17:05,0 days 00:18:08,0.4572,0.5428,0.5021,0.4945,0.042,0.0824,0.0294,0.1139
Galio,Camille,3,164,2.63,2.1,0.339,0.661,0.451,0.39,13317,15382,0 days 00:17:19,0 days 00:18:10,0.4967,0.5033,0.5129,0.5008,0.0479,0.0055,0.0386,0.0107
Riven,Anivia,92,34,2.19,2.34,0.4878,0.5122,0.405,0.445,15978,17273,0 days 00:17:12,0 days 00:17:42,0.5179,0.4821,0.5219,0.5166,0.0064,0.0338,0.0043,0.0456
Aurelion Sol,Cassiopeia,136,69,2.27,2.38,0.3594,0.6406,0.481,0.446,16435,21631,0 days 00:18:49,0 days 00:19:05,0.4167,0.5833,0.5528,0.5078,0.0067,0.0134,0.0006,0.0039
Riven,Lux,92,99,2.09,2.8,0.5541,0.4459,0.385,0.478,14913,19149,0 days 00:17:38,0 days 00:18:53,0.5141,0.4859,0.5219,0.4811,0.0064,0.0125,0.0043,0.0037
Aurelion Sol,Zoe,136,142,2.68,2.47,0.3651,0.6349,0.486,0.449,17473,19741,0 days 00:17:59,0 days 00:19:07,0.5466,0.4534,0.5528,0.5021,0.0067,0.042,0.0006,0.0294
Riven,Sett,92,875,1.97,2.25,0.4438,0.5562,0.44,0.429,17862,19947,0 days 00:16:30,0 days 00:17:54,0.4016,0.5984,0.5219,0.5113,0.0064,0.0199,0.0043,0.1052
Fizz,Yone,105,777,2.65,1.69,0.5895,0.4105,0.445,0.399,16988,18263,0 days 00:17:04,0 days 00:17:49,0.5117,0.4883,0.4952,0.4847,0.0313,0.0629,0.0728,0.0515
Nunu & Willump,Qiyana,20,246,2.24,2.3,0.4437,0.5563,0.502,0.469,15415,20449,0 days 00:17:40,0 days 00:17:21,0.4496,0.5504,0.4601,0.5096,0.0062,0.0724,0.0112,0.1252
Sylas,Annie,517,1,2.07,2.4,0.5395,0.4605,0.463,0.482,17724,21657,0 days 00:18:54,0 days 00:17:59,0.4538,0.5462,0.4944,0.5412,0.1351,0.0109,0.242,0.0012
Orianna,Annie,61,1,2.56,2.76,0.4094,0.5906,0.443,0.469,15598,17915,0 days 00:18:45,0 days 00:17:11,0.4821,0.5179,0.4652,0.5412,0.0305,0.0109,0.003,0.0012
Viktor,Sylas,112,517,2.21,2.24,0.351,0.649,0.444,0.455,23388,18025,0 days 00:18:30,0 days 00:18:06,0.5217,0.4783,0.5027,0.4944,0.0552,0.1351,0.0086,0.242
Sett,Ahri,875,103,1.96,2.74,0.5673,0.4327,0.405,0.451,17235,20244,0 days 00:17:50,0 days 00:18:25,0.4816,0.5184,0.5113,0.5163,0.0199,0.0383,0.1052,0.004
Irelia,Camille,39,164,1.57,2.28,0.5517,0.4483,0.397,0.437,17035,18074,0 days 00:17:59,0 days 00:16:28,0.4675,0.5325,0.454,0.5008,0.0348,0.0055,0.1462,0.0107
Twisted Fate,Nocturne,4,56,2.16,2.5,0.3083,0.6917,0.448,0.473,13725,15538,0 days 00:16:30,0 days 00:17:13,0.4628,0.5372,0.4916,0.5215,0.0676,0.015,0.0139,0.0231
Syndra,Anivia,134,34,2.08,2.63,0.4433,0.5567,0.416,0.433,19613,16982,0 days 00:18:12,0 days 00:18:09,0.4551,0.5449,0.4653,0.5166,0.0152,0.0338,0.0024,0.0456
Viktor,Viego,112,234,2.29,2.22,0.389,0.611,0.42,0.431,21397,15949,0 days 00:17:59,0 days 00:17:37,0.5162,0.4838,0.5027,0.5035,0.0552,0.053,0.0086,0.1378
Yone,Sion,777,14,1.99,2.42,0.5955,0.4045,0.426,0.416,21317,15657,0 days 00:17:30,0 days 00:18:10,0.4647,0.5353,0.4847,0.5283,0.0629,0.0054,0.0515,0.0051
Diana,Talon,131,91,2.09,2.21,0.5168,0.4832,0.443,0.465,19779,19112,0 days 00:18:11,0 days 00:17:12,0.498,0.502,0.4857,0.5156,0.0194,0.0862,0.0887,0.183
Malphite,Veigar,54,45,2.34,2.14,0.4838,0.5162,0.421,0.451,15927,18989,0 days 00:18:16,0 days 00:19:23,0.4847,0.5153,0.5346,0.4841,0.0129,0.006,0.1194,0.0007
Orianna,Kassadin,61,38,2.34,2.55,0.418,0.582,0.427,0.432,15830,17748,0 days 00:18:27,0 days 00:17:30,0.4524,0.5476,0.4652,0.5068,0.0305,0.0247,0.003,0.0122
Tristana,Garen,18,86,2.29,2.09,0.4799,0.5201,0.42,0.33,14313,10613,0 days 00:15:20,0 days 00:14:57,0.5351,0.4649,0.5027,0.5101,0.0094,0.0099,0.0498,0.0168
Kassadin,LeBlanc,38,7,2.15,2.63,0.4852,0.5148,0.422,0.429,18532,16144,0 days 00:18:10,0 days 00:17:54,0.5163,0.4837,0.5068,0.4971,0.0247,0.0821,0.0122,0.1215
Rumble,Renekton,68,58,2.27,2.15,0.4475,0.5525,0.486,0.414,21069,15072,0 days 00:16:27,0 days 00:18:21,0.4881,0.5119,0.5117,0.4974,0.0228,0.0196,0.2814,0.1333
Irelia,Malphite,39,54,1.63,2.73,0.5498,0.4502,0.424,0.469,18120,18132,0 days 00:18:22,0 days 00:17:33,0.4227,0.5773,0.454,0.5346,0.0348,0.0129,0.1462,0.1194
Pyke,Lucian,555,236,2.89,1.67,0.4518,0.5482,0.499,0.427,13835,18631,0 days 00:15:08,0 days 00:19:34,0.6131,0.3869,0.5346,0.4617,0.0052,0.0463,0.04,0.0429
Riven,Garen,92,86,2.01,1.99,0.5287,0.4713,0.387,0.362,14551,15355,0 days 00:16:38,0 days 00:17:18,0.5158,0.4842,0.5219,0.5101,0.0064,0.0099,0.0043,0.0168
Pantheon,Kassadin,80,38,2.5,2.07,0.6269,0.3731,0.476,0.418,19154,15369,0 days 00:18:33,0 days 00:17:18,0.5597,0.4403,0.517,0.5068,0.0428,0.0247,0.1064,0.0122
Irelia,Rumble,39,68,1.75,2.34,0.5653,0.4347,0.435,0.485,18849,21136,0 days 00:17:48,0 days 00:16:51,0.4861,0.5139,0.454,0.5117,0.0348,0.0228,0.1462,0.2814
Ekko,Cassiopeia,245,69,2.6,2.01,0.5444,0.4556,0.463,0.417,18372,18421,0 days 00:18:09,0 days 00:17:23,0.4946,0.5054,0.513,0.5078,0.0287,0.0134,0.0129,0.0039
Pyke,Sylas,555,517,2.72,2.04,0.4043,0.5957,0.515,0.476,15677,20391,0 days 00:17:16,0 days 00:19:22,0.5075,0.4925,0.5346,0.4944,0.0052,0.1351,0.04,0.242
Akali,Pyke,84,555,2.2,2.67,0.5344,0.4656,0.447,0.502,20719,14510,0 days 00:19:21,0 days 00:17:30,0.5074,0.4926,0.4776,0.5346,0.0869,0.0052,0.2186,0.04
Ekko,Lucian,245,236,2.32,2.02,0.3907,0.6093,0.421,0.428,16511,19175,0 days 00:16:24,0 days 00:17:39,0.5256,0.4744,0.513,0.4617,0.0287,0.0463,0.0129,0.0429
Nunu & Willump,Diana,20,131,2.41,2.27,0.4497,0.5503,0.552,0.491,18307,22485,0 days 00:16:20,0 days 00:19:20,0.446,0.554,0.4601,0.4857,0.0062,0.0194,0.0112,0.0887
Talon,Twisted Fate,91,4,2.35,2.24,0.6845,0.3155,0.466,0.44,18648,14245,0 days 00:17:50,0 days 00:17:53,0.5067,0.4933,0.5156,0.4916,0.0862,0.0676,0.183,0.0139
Garen,Camille,86,164,1.81,2.1,0.5102,0.4898,0.37,0.364,13815,15814,0 days 00:17:18,0 days 00:16:48,0.4366,0.5634,0.5101,0.5008,0.0099,0.0055,0.0168,0.0107
LeBlanc,Kled,7,240,2.8,2.34,0.4518,0.5482,0.454,0.441,17621,15601,0 days 00:17:13,0 days 00:18:15,0.4783,0.5217,0.4971,0.5388,0.0821,0.009,0.1215,0.0122
Sylas,Kled,517,240,2.12,2.7,0.36,0.64,0.477,0.506,20018,19803,0 days 00:16:46,0 days 00:18:21,0.4875,0.5125,0.4944,0.5388,0.1351,0.009,0.242,0.0122
Nocturne,Talon,56,91,2.14,2.18,0.5558,0.4442,0.453,0.47,17120,19514,0 days 00:18:31,0 days 00:16:55,0.5126,0.4874,0.5215,0.5156,0.015,0.0862,0.0231,0.183
Kled,Zed,240,238,2.62,2.28,0.5662,0.4338,0.458,0.451,16070,19954,0 days 00:17:27,0 days 00:16:52,0.5385,0.4615,0.5388,0.5001,0.009,0.126,0.0122,0.4129
Fizz,Mordekaiser,105,82,2.35,1.92,0.57,0.43,0.435,0.356,14865,16635,0 days 00:16:54,0 days 00:18:11,0.443,0.557,0.4952,0.5106,0.0313,0.0051,0.0728,0.0158
Ahri,Anivia,103,34,2.53,2.49,0.4313,0.5687,0.433,0.432,17117,17225,0 days 00:17:50,0 days 00:17:56,0.5004,0.4996,0.5163,0.5166,0.0383,0.0338,0.004,0.0456
Nunu & Willump,LeBlanc,20,7,2.0,3.51,0.2995,0.7005,0.488,0.491,14633,19356,0 days 00:17:21,0 days 00:18:13,0.4604,0.5396,0.4601,0.4971,0.0062,0.0821,0.0112,0.1215
Yasuo,Lucian,157,236,1.88,1.94,0.4898,0.5102,0.394,0.412,14993,15973,0 days 00:16:37,0 days 00:16:41,0.5462,0.4538,0.4945,0.4617,0.0824,0.0463,0.1139,0.0429
Anivia,Sett,34,875,2.74,1.87,0.5827,0.4173,0.482,0.411,21013,16670,0 days 00:18:12,0 days 00:16:59,0.5013,0.4987,0.5166,0.5113,0.0338,0.0199,0.0456,0.1052
Pyke,Sylas,555,517,2.72,2.04,0.4043,0.5957,0.515,0.476,15677,20391,0 days 00:17:16,0 days 00:19:22,0.5075,0.4925,0.5346,0.4944,0.0052,0.1351,0.04,0.242
Orianna,Sylas,61,517,2.5,2.08,0.4156,0.5844,0.484,0.447,19336,17287,0 days 00:18:33,0 days 00:18:09,0.4952,0.5048,0.4652,0.4944,0.0305,0.1351,0.003,0.242
Irelia,Sion,39,14,1.64,2.61,0.6319,0.3681,0.417,0.424,17903,15938,0 days 00:17:22,0 days 00:17:21,0.4496,0.5504,0.454,0.5283,0.0348,0.0054,0.1462,0.0051
Corki,Syndra,42,134,2.07,2.6,0.3142,0.6858,0.432,0.439,20991,18964,0 days 00:17:27,0 days 00:18:24,0.4795,0.5205,0.5069,0.4653,0.0093,0.0152,0.0003,0.0024
Cassiopeia,Veigar,69,45,2.33,2.41,0.6093,0.3907,0.455,0.472,18838,18243,0 days 00:18:01,0 days 00:17:48,0.5641,0.4359,0.5078,0.4841,0.0134,0.006,0.0039,0.0007
Wukong,Viego,62,234,2.43,1.77,0.6694,0.3306,0.425,0.417,15660,15799,0 days 00:16:30,0 days 00:16:43,0.5336,0.4664,0.5194,0.5035,0.0054,0.053,0.0095,0.1378
Orianna,Nocturne,61,56,2.51,2.24,0.4469,0.5531,0.449,0.446,16388,14731,0 days 00:17:24,0 days 00:17:53,0.4807,0.5193,0.4652,0.5215,0.0305,0.015,0.003,0.0231
Anivia,Fizz,34,105,2.2,2.55,0.4494,0.5506,0.428,0.44,16884,17136,0 days 00:18:47,0 days 00:17:11,0.4897,0.5103,0.5166,0.4952,0.0338,0.0313,0.0456,0.0728
Kassadin,Syndra,38,134,2.65,1.72,0.5574,0.4426,0.449,0.366,18908,16835,0 days 00:17:26,0 days 00:18:19,0.5623,0.4377,0.5068,0.4653,0.0247,0.0152,0.0122,0.0024
Viktor,Lucian,112,236,2.4,1.91,0.402,0.598,0.404,0.401,19418,16531,0 days 00:16:54,0 days 00:17:53,0.5564,0.4436,0.5027,0.4617,0.0552,0.0463,0.0086,0.0429
Twisted Fate,Qiyana,4,246,2.07,2.27,0.2953,0.7047,0.441,0.47,13843,18903,0 days 00:18:05,0 days 00:17:38,0.5133,0.4867,0.4916,0.5096,0.0676,0.0724,0.0139,0.1252
Riven,Gwen,92,887,2.06,1.84,0.6,0.4,0.433,0.382,15965,15465,0 days 00:17:46,0 days 00:16:22,0.4571,0.5429,0.5219,0.4874,0.0064,0.0118,0.0043,0.2419
Aurelion Sol,Galio,136,3,2.78,2.91,0.4718,0.5282,0.508,0.493,16680,14709,0 days 00:18:27,0 days 00:18:29,0.53,0.47,0.5528,0.5129,0.0067,0.0479,0.0006,0.0386
Diana,Gwen,131,887,2.18,1.84,0.5089,0.4911,0.447,0.381,19750,17564,0 days 00:17:54,0 days 00:16:25,0.5161,0.4839,0.4857,0.4874,0.0194,0.0118,0.0887,0.2419
Vladimir,Diana,8,131,2.27,2.03,0.4919,0.5081,0.421,0.433,19634,20249,0 days 00:17:13,0 days 00:17:57,0.4936,0.5064,0.4893,0.4857,0.0362,0.0194,0.0247,0.0887
Akali,Cho'Gath,84,31,2.27,2.43,0.4309,0.5691,0.433,0.426,20760,18916,0 days 00:17:40,0 days 00:19:05,0.4807,0.5193,0.4776,0.5178,0.0869,0.0058,0.2186,0.001
Annie,Riven,1,92,2.54,1.94,0.4186,0.5814,0.465,0.385,18017,13658,0 days 00:16:56,0 days 00:17:59,0.5636,0.4364,0.5412,0.5219,0.0109,0.0064,0.0012,0.0043
Viktor,Sylas,112,517,2.21,2.24,0.3513,0.6487,0.444,0.456,23402,18051,0 days 00:18:29,0 days 00:18:07,0.5201,0.4799,0.5027,0.4944,0.0552,0.1351,0.0086,0.242
Nunu & Willump,Twisted Fate,20,4,2.81,2.14,0.6367,0.3633,0.551,0.478,17073,15118,0 days 00:17:41,0 days 00:17:54,0.506,0.494,0.4601,0.4916,0.0062,0.0676,0.0112,0.0139
Renekton,Veigar,58,45,1.89,2.45,0.5706,0.4294,0.391,0.436,13504,18562,0 days 00:17:59,0 days 00:16:39,0.4609,0.5391,0.4974,0.4841,0.0196,0.006,0.1333,0.0007
Cho'Gath,Anivia,31,34,2.12,2.48,0.6053,0.3947,0.4,0.452,16580,18579,0 days 00:17:56,0 days 00:17:42,0.4786,0.5214,0.5178,0.5166,0.0058,0.0338,0.001,0.0456
Zoe,LeBlanc,142,7,2.1,2.68,0.4972,0.5028,0.425,0.442,18307,16174,0 days 00:19:01,0 days 00:17:37,0.5048,0.4952,0.5021,0.4971,0.042,0.0821,0.0294,0.1215
Lucian,Neeko,236,518,1.88,2.47,0.5041,0.4959,0.416,0.424,18064,15697,0 days 00:17:28,0 days 00:16:58,0.4563,0.5437,0.4617,0.5324,0.0463,0.0084,0.0429,0.0021
Syndra,Xerath,134,101,1.81,3.27,0.4774,0.5226,0.388,0.476,16818,23294,0 days 00:18:19,0 days 00:18:39,0.4211,0.5789,0.4653,0.5026,0.0152,0.0391,0.0024,0.0496
Zoe,Aurelion Sol,142,136,2.47,2.68,0.6349,0.3651,0.449,0.486,19741,17473,0 days 00:19:07,0 days 00:17:59,0.4534,0.5466,0.5021,0.5528,0.042,0.0067,0.0294,0.0006
Renekton,Viktor,58,112,2.14,2.2,0.6431,0.3569,0.389,0.403,13620,21584,0 days 00:17:54,0 days 00:16:37,0.4698,0.5302,0.4974,0.5027,0.0196,0.0552,0.1333,0.0086
Syndra,Lux,134,99,2.06,2.95,0.5289,0.4711,0.411,0.47,17933,19309,0 days 00:18:17,0 days 00:18:34,0.4494,0.5506,0.4653,0.4811,0.0152,0.0125,0.0024,0.0037
Rumble,Malphite,68,54,2.39,2.5,0.6283,0.3717,0.471,0.432,20424,15349,0 days 00:19:00,0 days 00:17:09,0.5567,0.4433,0.5117,0.5346,0.0228,0.0129,0.2814,0.1194
Katarina,Veigar,55,45,2.49,2.11,0.6192,0.3808,0.492,0.435,21429,16772,0 days 00:18:12,0 days 00:17:44,0.5628,0.4372,0.5115,0.4841,0.096,0.006,0.1899,0.0007
Gwen,Tristana,887,18,2.06,2.2,0.4799,0.5201,0.371,0.431,13618,14793,0 days 00:15:05,0 days 00:16:11,0.5204,0.4796,0.4874,0.5027,0.0118,0.0094,0.2419,0.0498
Yasuo,Kassadin,157,38,1.82,2.55,0.5302,0.4698,0.411,0.451,18398,17441,0 days 00:18:25,0 days 00:16:05,0.5299,0.4701,0.4945,0.5068,0.0824,0.0247,0.1139,0.0122
Diana,Nunu & Willump,131,20,2.28,2.4,0.5445,0.4555,0.488,0.546,22329,18118,0 days 00:19:18,0 days 00:16:18,0.5524,0.4476,0.4857,0.4601,0.0194,0.0062,0.0887,0.0112
Xerath,Aurelion Sol,101,136,3.38,2.35,0.629,0.371,0.5,0.471,24039,16642,0 days 00:18:58,0 days 00:18:23,0.5178,0.4822,0.5026,0.5528,0.0391,0.0067,0.0496,0.0006
Cassiopeia,Nunu & Willump,69,20,2.5,2.25,0.6875,0.3125,0.459,0.509,22352,15595,0 days 00:17:52,0 days 00:18:54,0.5915,0.4085,0.5078,0.4601,0.0134,0.0062,0.0039,0.0112
Camille,Sett,164,875,1.94,2.38,0.4107,0.5893,0.391,0.446,16945,18975,0 days 00:15:27,0 days 00:17:32,0.4595,0.5405,0.5008,0.5113,0.0055,0.0199,0.0107,0.1052
Veigar,Zoe,45,142,2.29,2.52,0.4094,0.5906,0.429,0.435,17037,18780,0 days 00:18:01,0 days 00:18:33,0.5145,0.4855,0.4841,0.5021,0.006,0.042,0.0007,0.0294
Malphite,Tristana,54,18,2.43,1.9,0.4846,0.5154,0.4,0.422,14024,14819,0 days 00:15:36,0 days 00:17:04,0.5046,0.4954,0.5346,0.5027,0.0129,0.0094,0.1194,0.0498
Anivia,Xerath,34,101,2.19,3.11,0.5082,0.4918,0.408,0.483,15919,24728,0 days 00:18:20,0 days 00:18:04,0.457,0.543,0.5166,0.5026,0.0338,0.0391,0.0456,0.0496
Renekton,Diana,58,131,2.18,2.03,0.6266,0.3734,0.437,0.448,16398,19013,0 days 00:17:32,0 days 00:15:58,0.5015,0.4985,0.4974,0.4857,0.0196,0.0194,0.1333,0.0887
Pyke,Sett,555,875,3.07,1.72,0.5263,0.4737,0.533,0.422,17137,18574,0 days 00:15:21,0 days 00:19:23,0.4915,0.5085,0.5346,0.5113,0.0052,0.0199,0.04,0.1052
Nocturne,Sion,56,14,2.1,2.68,0.4815,0.5185,0.431,0.405,14357,13884,0 days 00:17:19,0 days 00:16:40,0.4426,0.5574,0.5215,0.5283,0.015,0.0054,0.0231,0.0051
Corki,Qiyana,42,246,2.09,2.21,0.3419,0.6581,0.457,0.441,22355,19160,0 days 00:18:45,0 days 00:17:36,0.5264,0.4736,0.5069,0.5096,0.0093,0.0724,0.0003,0.1252
Vladimir,Annie,8,1,2.25,2.5,0.5337,0.4663,0.416,0.462,18701,20508,0 days 00:18:52,0 days 00:17:25,0.4921,0.5079,0.4893,0.5412,0.0362,0.0109,0.0247,0.0012
Ahri,Kassadin,103,38,2.46,2.23,0.5241,0.4759,0.429,0.429,17180,18410,0 days 00:18:38,0 days 00:16:57,0.4979,0.5021,0.5163,0.5068,0.0383,0.0247,0.004,0.0122
Cho'Gath,Lux,31,99,1.88,3.15,0.479,0.521,0.406,0.496,14660,21039,0 days 00:17:56,0 days 00:18:13,0.4154,0.5846,0.5178,0.4811,0.0058,0.0125,0.001,0.0037
Syndra,Neeko,134,518,1.93,2.19,0.4706,0.5294,0.406,0.401,19266,16461,0 days 00:18:08,0 days 00:18:57,0.4413,0.5587,0.4653,0.5324,0.0152,0.0084,0.0024,0.0021
LeBlanc,Cassiopeia,7,69,2.96,1.74,0.5876,0.4124,0.459,0.397,17717,18860,0 days 00:17:58,0 days 00:18:21,0.4765,0.5235,0.4971,0.5078,0.0821,0.0134,0.1215,0.0039
Lissandra,Lucian,127,236,2.33,1.96,0.3405,0.6595,0.421,0.412,14454,17680,0 days 00:16:13,0 days 00:18:19,0.5304,0.4696,0.5103,0.4617,0.0158,0.0463,0.0024,0.0429
Xerath,Qiyana,101,246,2.73,1.98,0.3681,0.6319,0.466,0.433,21572,17689,0 days 00:18:52,0 days 00:17:58,0.5282,0.4718,0.5026,0.5096,0.0391,0.0724,0.0496,0.1252
Corki,Malphite,42,54,2.06,2.6,0.3899,0.6101,0.456,0.409,20590,15054,0 days 00:18:29,0 days 00:17:07,0.519,0.481,0.5069,0.5346,0.0093,0.0129,0.0003,0.1194
Twisted Fate,Azir,4,268,2.52,2.23,0.3847,0.6153,0.447,0.414,13198,17479,0 days 00:17:23,0 days 00:17:43,0.5411,0.4589,0.4916,0.4874,0.0676,0.0092,0.0139,0.0006
Jayce,Lissandra,126,127,2.08,2.54,0.5935,0.4065,0.437,0.46,21346,16229,0 days 00:17:27,0 days 00:17:08,0.513,0.487,0.5113,0.5103,0.0174,0.0158,0.0497,0.0024
Vladimir,Riven,8,92,2.07,2.22,0.3854,0.6146,0.395,0.426,19121,17144,0 days 00:17:45,0 days 00:18:06,0.5,0.5,0.4893,0.5219,0.0362,0.0064,0.0247,0.0043
Talon,Rumble,91,68,2.16,2.34,0.48,0.52,0.461,0.464,19274,20725,0 days 00:17:50,0 days 00:18:39,0.4963,0.5037,0.5156,0.5117,0.0862,0.0228,0.183,0.2814
Renekton,Galio,58,3,2.21,2.75,0.7034,0.2966,0.436,0.479,15217,15046,0 days 00:18:40,0 days 00:16:08,0.4823,0.5177,0.4974,0.5129,0.0196,0.0479,0.1333,0.0386
Irelia,Wukong,39,62,1.4,2.57,0.4414,0.5586,0.401,0.45,16083,17774,0 days 00:16:46,0 days 00:16:41,0.4324,0.5676,0.454,0.5194,0.0348,0.0054,0.1462,0.0095
Lucian,Qiyana,236,246,1.85,1.98,0.5272,0.4728,0.421,0.43,17142,16506,0 days 00:18:19,0 days 00:15:44,0.4882,0.5118,0.4617,0.5096,0.0463,0.0724,0.0429,0.1252
Katarina,Jayce,55,126,2.2,2.28,0.3778,0.6222,0.479,0.456,17571,21818,0 days 00:16:16,0 days 00:18:26,0.4716,0.5284,0.5115,0.5113,0.096,0.0174,0.1899,0.0497
Corki,Xerath,42,101,2.11,3.52,0.3949,0.6051,0.448,0.482,22214,24686,0 days 00:18:22,0 days 00:18:33,0.4504,0.5496,0.5069,0.5026,0.0093,0.0391,0.0003,0.0496
Lissandra,Diana,127,131,2.58,2.17,0.3675,0.6325,0.457,0.467,15817,19100,0 days 00:16:54,0 days 00:18:06,0.4981,0.5019,0.5103,0.4857,0.0158,0.0194,0.0024,0.0887
Viktor,Zac,112,154,2.17,2.96,0.3522,0.6478,0.439,0.46,23869,14721,0 days 00:18:13,0 days 00:18:20,0.4907,0.5093,0.5027,0.0,0.0552,0.0,0.0086,0.0074
Ekko,Sylas,245,517,2.19,2.4,0.3305,0.6695,0.443,0.475,20665,21390,0 days 00:18:15,0 days 00:17:53,0.4911,0.5089,0.513,0.4944,0.0287,0.1351,0.0129,0.242
Twisted Fate,Lux,4,99,2.18,3.1,0.3006,0.6994,0.437,0.491,13673,19893,0 days 00:17:55,0 days 00:18:05,0.4873,0.5127,0.4916,0.4811,0.0676,0.0125,0.0139,0.0037
Lucian,Mordekaiser,236,82,1.85,1.93,0.4032,0.5968,0.423,0.347,17080,15200,0 days 00:17:03,0 days 00:15:55,0.4565,0.5435,0.4617,0.5106,0.0463,0.0051,0.0429,0.0158
Syndra,Nunu & Willump,134,20,2.22,2.29,0.5074,0.4926,0.425,0.502,18494,14245,0 days 00:18:03,0 days 00:17:31,0.5161,0.4839,0.4653,0.4601,0.0152,0.0062,0.0024,0.0112
Wukong,Anivia,62,34,1.98,2.52,0.3643,0.6357,0.413,0.441,14784,17378,0 days 00:16:25,0 days 00:17:51,0.4909,0.5091,0.5194,0.5166,0.0054,0.0338,0.0095,0.0456
Corki,Nunu & Willump,42,20,2.34,2.88,0.4659,0.5341,0.484,0.542,26635,19166,0 days 00:19:01,0 days 00:17:35,0.5405,0.4595,0.5069,0.4601,0.0093,0.0062,0.0003,0.0112
Malzahar,Diana,90,131,2.22,2.48,0.25,0.75,0.42,0.458,17300,19024,0 days 00:17:22,0 days 00:17:58,0.4421,0.5579,0.5242,0.4857,0.0138,0.0194,0.0045,0.0887
LeBlanc,Sion,7,14,3.38,2.19,0.6095,0.3905,0.444,0.399,18503,14521,0 days 00:17:25,0 days 00:18:54,0.5116,0.4884,0.4971,0.5283,0.0821,0.0054,0.1215,0.0051
LeBlanc,Anivia,7,34,2.73,2.29,0.4783,0.5217,0.455,0.423,17455,17300,0 days 00:17:19,0 days 00:18:47,0.4704,0.5296,0.4971,0.5166,0.0821,0.0338,0.1215,0.0456
Zoe,Syndra,142,134,2.56,1.97,0.5354,0.4646,0.442,0.406,18073,17690,0 days 00:18:04,0 days 00:18:10,0.5606,0.4394,0.5021,0.4653,0.042,0.0152,0.0294,0.0024
Sett,Sion,875,14,1.97,2.55,0.6176,0.3824,0.43,0.44,21642,18159,0 days 00:18:09,0 days 00:17:20,0.4615,0.5385,0.5113,0.5283,0.0199,0.0054,0.1052,0.0051
Malphite,Vladimir,54,8,2.45,2.17,0.4373,0.5627,0.418,0.406,16978,20768,0 days 00:17:39,0 days 00:18:25,0.475,0.525,0.5346,0.4893,0.0129,0.0362,0.1194,0.0247
Lux,Lucian,99,236,2.9,1.84,0.4089,0.5911,0.446,0.4,16970,16880,0 days 00:16:57,0 days 00:18:23,0.5231,0.4769,0.4811,0.4617,0.0125,0.0463,0.0037,0.0429
Pantheon,Diana,80,131,2.37,2.05,0.4418,0.5582,0.468,0.464,17049,18741,0 days 00:16:45,0 days 00:18:19,0.5221,0.4779,0.517,0.4857,0.0428,0.0194,0.1064,0.0887
Lissandra,Garen,127,86,2.26,2.58,0.3462,0.6538,0.463,0.395,17255,16116,0 days 00:16:38,0 days 00:18:11,0.4706,0.5294,0.5103,0.5101,0.0158,0.0099,0.0024,0.0168
Qiyana,Ryze,246,13,2.4,1.74,0.6641,0.3359,0.462,0.383,19027,16028,0 days 00:16:51,0 days 00:18:41,0.5276,0.4724,0.5096,0.4512,0.0724,0.0154,0.1252,0.0025
Tristana,Malzahar,18,90,2.5,1.96,0.7022,0.2978,0.429,0.36,15203,13478,0 days 00:17:09,0 days 00:15:23,0.5675,0.4325,0.5027,0.5242,0.0094,0.0138,0.0498,0.0045
Ahri,Nocturne,103,56,2.58,2.13,0.5468,0.4532,0.444,0.436,17624,15138,0 days 00:17:48,0 days 00:17:29,0.4918,0.5082,0.5163,0.5215,0.0383,0.015,0.004,0.0231
Yone,Azir,777,268,2.35,1.86,0.6396,0.3604,0.41,0.38,17729,16364,0 days 00:18:01,0 days 00:17:25,0.5477,0.4523,0.4847,0.4874,0.0629,0.0092,0.0515,0.0006
Pantheon,Yasuo,80,157,2.56,1.62,0.6063,0.3937,0.482,0.401,17993,14802,0 days 00:16:57,0 days 00:17:32,0.5321,0.4679,0.517,0.4945,0.0428,0.0824,0.1064,0.1139
Syndra,Lucian,134,236,2.24,1.88,0.4805,0.5195,0.406,0.406,17060,16747,0 days 00:17:03,0 days 00:17:59,0.5179,0.4821,0.4653,0.4617,0.0152,0.0463,0.0024,0.0429
